mirror_id,mirror_width_m,mirror_height_m,x_m,y_m,z_m
322,6.746757379733026,6.228727007317101,-180.46335904502058,-213.6206131681394,4.110585252215359
323,6.746757379733026,6.228727007317101,-182.54998595471858,-197.77110823707784,4.110585252215359
324,6.746757379733026,6.228727007317101,-183.24729724460596,-181.80005393922332,4.110585252215359
325,6.746757379733026,6.228727007317101,-182.54998595471858,-165.82899964136882,4.110585252215359
326,6.746757379733026,6.228727007317101,-180.46335904502058,-149.97949471030722,4.110585252215359
327,6.746757379733026,6.228727007317101,-177.00329700623453,-134.37216344875668,4.110585252215359
328,6.746757379733026,6.228727007317101,-172.19613299971812,-119.1257870715817,4.110585252215359
329,6.746757379733026,6.228727007317101,-166.0784524462061,-104.35639970902677,4.110585252215359
330,6.746757379733026,6.228727007317101,-158.696814588667,-90.17640531692044,4.110585252215359
331,6.746757379733026,6.228727007317101,-150.1073981483515,-76.69372221470134,4.110585252215359
332,6.746757379733026,6.228727007317101,-140.37557377080202,-64.01096176184427,4.110585252215359
333,6.746757379733026,6.228727007317101,-129.57540651576784,-52.22464742345551,4.110585252215359
334,6.746757379733026,6.228727007317101,-117.78909217737908,-41.424480168421326,4.110585252215359
335,6.746757379733026,6.228727007317101,-105.10633172452202,-31.69265579087181,4.110585252215359
336,6.746757379733026,6.228727007317101,-91.62364862230292,-23.103239350556322,4.110585252215359
337,6.746757379733026,6.228727007317101,-77.44365423019673,-15.721601493017289,4.110585252215359
338,6.746757379733026,6.228727007317101,-62.67426686764153,-9.603920939505144,4.110585252215359
339,6.746757379733026,6.228727007317101,-47.42789049046669,-4.796756932988757,4.110585252215359
340,6.746757379733026,6.228727007317101,-31.82055922891614,-1.336694894202708,4.110585252215359
341,6.746757379733026,6.228727007317101,-15.971054297854554,0.7499320154952898,4.110585252215359
342,6.746757379733026,6.228727007317101,8.540751779963077,13.81532243639748,4.110585252215359
343,6.746757379733026,6.228727007317101,25.557255061796784,12.326571306385347,4.110585252215359
344,6.746757379733026,6.228727007317101,42.379252200717694,9.360399341392991,4.110585252215359
345,6.746757379733026,6.228727007317101,58.87871764109903,4.939380901097593,4.110585252215359
346,6.746757379733026,6.228727007317101,74.93008048828986,-0.9028373946862871,4.110585252215359
347,6.746757379733026,6.228727007317101,90.41118017894519,-8.121792737099838,4.110585252215359
348,6.746757379733026,6.228727007317101,105.20419619667555,-16.662544517062912,4.110585252215359
349,6.746757379733026,6.228727007317101,119.19654475731875,-26.46009245648304,4.110585252215359
350,6.746757379733026,6.228727007317101,132.28173563951722,-37.43987129962011,4.110585252215359
351,6.746757379733026,6.228727007317101,144.36018263960315,-49.51831829970604,4.110585252215359
352,6.746757379733026,6.228727007317101,155.33996148274022,-62.60350918190451,4.110585252215359
353,6.746757379733026,6.228727007317101,165.13750942216035,-76.59585774254771,4.110585252215359
354,6.746757379733026,6.228727007317101,173.67826120212342,-91.38887376027807,4.110585252215359
355,6.746757379733026,6.228727007317101,180.897216544537,-106.86997345093341,4.110585252215359
356,6.746757379733026,6.228727007317101,186.73943484032088,-122.92133629812423,4.110585252215359
357,6.746757379733026,6.228727007317101,191.16045328061628,-139.42080173850553,4.110585252215359
358,6.746757379733026,6.228727007317101,194.12662524560864,-156.24279887742648,4.110585252215359
359,6.746757379733026,6.228727007317101,195.61537637562077,-173.25930215926022,4.110585252215359
360,6.746757379733026,6.228727007317101,195.61537637562077,-190.34080571918633,4.110585252215359
361,6.746757379733026,6.228727007317101,194.12662524560864,-207.35730900102004,4.110585252215359
362,6.746757379733026,6.228727007317101,191.16045328061628,-224.17930613994096,4.110585252215359
363,6.746757379733026,6.228727007317101,186.73943484032088,-240.67877158032232,4.110585252215359
364,6.746757379733026,6.228727007317101,180.89721654453703,-256.7301344275131,4.110585252215359
365,6.746757379733026,6.228727007317101,173.67826120212348,-272.2112341181685,4.110585252215359
366,6.746757379733026,6.228727007317101,165.1375094221604,-287.0042501358988,4.110585252215359
367,6.746757379733026,6.228727007317101,155.33996148274022,-300.99659869654204,4.110585252215359
368,6.746757379733026,6.228727007317101,144.36018263960318,-314.08178957874054,4.110585252215359
369,6.746757379733026,6.228727007317101,-144.36018263960315,-314.08178957874054,4.110585252215359
370,6.746757379733026,6.228727007317101,-155.33996148274016,-300.9965986965421,4.110585252215359
371,6.746757379733026,6.228727007317101,-165.1375094221604,-287.0042501358988,4.110585252215359
372,6.746757379733026,6.228727007317101,-173.6782612021234,-272.2112341181686,4.110585252215359
373,6.746757379733026,6.228727007317101,-180.89721654453697,-256.73013442751324,4.110585252215359
374,6.746757379733026,6.228727007317101,-186.73943484032088,-240.6787715803223,4.110585252215359
375,6.746757379733026,6.228727007317101,-191.16045328061628,-224.179306139941,4.110585252215359
376,6.746757379733026,6.228727007317101,-194.12662524560864,-207.3573090010201,4.110585252215359
377,6.746757379733026,6.228727007317101,-195.61537637562077,-190.3408057191864,4.110585252215359
378,6.746757379733026,6.228727007317101,-195.61537637562077,-173.25930215926024,4.110585252215359
379,6.746757379733026,6.228727007317101,-194.12662524560864,-156.24279887742657,4.110585252215359
380,6.746757379733026,6.228727007317101,-191.16045328061628,-139.42080173850567,4.110585252215359
381,6.746757379733026,6.228727007317101,-186.7394348403209,-122.92133629812436,4.110585252215359
382,6.746757379733026,6.228727007317101,-180.89721654453697,-106.86997345093339,4.110585252215359
383,6.746757379733026,6.228727007317101,-173.6782612021235,-91.38887376027823,4.110585252215359
384,6.746757379733026,6.228727007317101,-165.13750942216046,-76.59585774254786,4.110585252215359
385,6.746757379733026,6.228727007317101,-155.33996148274022,-62.60350918190451,4.110585252215359
386,6.746757379733026,6.228727007317101,-144.3601826396032,-49.51831829970607,4.110585252215359
387,6.746757379733026,6.228727007317101,-132.28173563951728,-37.43987129962014,4.110585252215359
388,6.746757379733026,6.228727007317101,-119.19654475731882,-26.460092456483125,4.110585252215359
389,6.746757379733026,6.228727007317101,-105.20419619667564,-16.66254451706297,4.110585252215359
390,6.746757379733026,6.228727007317101,-90.41118017894513,-8.12179273709981,4.110585252215359
391,6.746757379733026,6.228727007317101,-74.93008048828999,-0.9028373946863155,4.110585252215359
392,6.746757379733026,6.228727007317101,-58.87871764109901,4.939380901097593,4.110585252215359
393,6.746757379733026,6.228727007317101,-42.379252200717694,9.360399341392991,4.110585252215359
394,6.746757379733026,6.228727007317101,-25.55725506179681,12.326571306385347,4.110585252215359
395,6.746757379733026,6.228727007317101,-8.540751779963115,13.81532243639748,4.110585252215359
396,6.746757379733026,6.228727007317101,0.0,26.729694575344553,4.110585252215359
397,6.746757379733026,6.228727007317101,18.17456511676953,25.936175925394252,4.110585252215359
398,6.746757379733026,6.228727007317101,36.210810818897976,23.561659131609076,4.110585252215359
399,6.746757379733026,6.228727007317101,53.971470386009244,19.624215700562274,4.110585252215359
400,6.746757379733026,6.228727007317101,71.32137447461814,14.15381195425735,4.110585252215359
401,6.746757379733026,6.228727007317101,88.12847983845187,7.192080968323836,4.110585252215359
402,6.746757379733026,6.228727007317101,104.2648742572839,-1.2079942808272222,4.110585252215359
403,6.746757379733026,6.228727007317101,119.60775002616566,-10.982484148445678,4.110585252215359
404,6.746757379733026,6.228727007317101,134.0403385962142,-22.056998864640633,4.110585252215359
405,6.746757379733026,6.228727007317101,147.4527992537763,-34.347254685446984,4.110585252215359
406,6.746757379733026,6.228727007317101,159.74305507458266,-47.75971534300905,4.110585252215359
407,6.746757379733026,6.228727007317101,170.81756979077758,-62.1923039130576,4.110585252215359
408,6.746757379733026,6.228727007317101,180.59205965839604,-77.53517968193934,4.110585252215359
409,6.746757379733026,6.228727007317101,188.99213490754713,-93.67157410077142,4.110585252215359
410,6.746757379733026,6.228727007317101,195.95386589348064,-110.47867946460512,4.110585252215359
411,6.746757379733026,6.228727007317101,201.42426963978554,-127.828583553214,4.110585252215359
412,6.746757379733026,6.228727007317101,205.36171307083237,-145.5892431203253,4.110585252215359
413,6.746757379733026,6.228727007317101,207.73622986461754,-163.62548882245378,4.110585252215359
414,6.746757379733026,6.228727007317101,208.52974851456784,-181.8000539392233,4.110585252215359
415,6.746757379733026,6.228727007317101,207.73622986461754,-199.97461905599278,4.110585252215359
416,6.746757379733026,6.228727007317101,205.36171307083237,-218.01086475812127,4.110585252215359
417,6.746757379733026,6.228727007317101,201.42426963978556,-235.77152432523255,4.110585252215359
418,6.746757379733026,6.228727007317101,195.95386589348064,-253.1214284138414,4.110585252215359
419,6.746757379733026,6.228727007317101,188.99213490754715,-269.9285337776751,4.110585252215359
420,6.746757379733026,6.228727007317101,180.59205965839607,-286.0649281965072,4.110585252215359
421,6.746757379733026,6.228727007317101,170.81756979077758,-301.407803965389,4.110585252215359
422,6.746757379733026,6.228727007317101,-170.81756979077767,-301.40780396538884,4.110585252215359
423,6.746757379733026,6.228727007317101,-180.592059658396,-286.0649281965073,4.110585252215359
424,6.746757379733026,6.228727007317101,-188.99213490754707,-269.9285337776753,4.110585252215359
425,6.746757379733026,6.228727007317101,-195.95386589348064,-253.1214284138414,4.110585252215359
426,6.746757379733026,6.228727007317101,-201.42426963978556,-235.77152432523252,4.110585252215359
427,6.746757379733026,6.228727007317101,-205.36171307083237,-218.01086475812127,4.110585252215359
428,6.746757379733026,6.228727007317101,-207.73622986461754,-199.97461905599283,4.110585252215359
429,6.746757379733026,6.228727007317101,-208.52974851456784,-181.80005393922332,4.110585252215359
430,6.746757379733026,6.228727007317101,-207.73622986461754,-163.62548882245383,4.110585252215359
431,6.746757379733026,6.228727007317101,-205.3617130708324,-145.5892431203254,4.110585252215359
432,6.746757379733026,6.228727007317101,-201.4242696397856,-127.82858355321414,4.110585252215359
433,6.746757379733026,6.228727007317101,-195.95386589348064,-110.47867946460508,4.110585252215359
434,6.746757379733026,6.228727007317101,-188.99213490754718,-93.67157410077155,4.110585252215359
435,6.746757379733026,6.228727007317101,-180.59205965839615,-77.53517968193951,4.110585252215359
436,6.746757379733026,6.228727007317101,-170.8175697907776,-62.19230391305763,4.110585252215359
437,6.746757379733026,6.228727007317101,-159.74305507458268,-47.75971534300908,4.110585252215359
438,6.746757379733026,6.228727007317101,-147.45279925377633,-34.34725468544701,4.110585252215359
439,6.746757379733026,6.228727007317101,-134.0403385962143,-22.05699886464069,4.110585252215359
440,6.746757379733026,6.228727007317101,-119.60775002616576,-10.982484148445735,4.110585252215359
441,6.746757379733026,6.228727007317101,-104.26487425728385,-1.2079942808271937,4.110585252215359
442,6.746757379733026,6.228727007317101,-88.12847983845198,7.192080968323779,4.110585252215359
443,6.746757379733026,6.228727007317101,-71.32137447461812,14.15381195425735,4.110585252215359
444,6.746757379733026,6.228727007317101,-53.97147038600923,19.624215700562274,4.110585252215359
445,6.746757379733026,6.228727007317101,-36.21081081889799,23.561659131609076,4.110585252215359
446,6.746757379733026,6.228727007317101,-18.17456511676956,25.936175925394252,4.110585252215359
447,6.746757379733026,6.228727007317101,9.658699135233206,39.420526556993224,4.110585252215359
448,6.746757379733026,6.228727007317101,28.902588873198496,37.736904362778375,4.110585252215359
449,6.746757379733026,6.228727007317101,47.92651245797844,34.382473355845576,4.110585252215359
450,6.746757379733026,6.228727007317101,66.58568634413373,29.382762781618396,4.110585252215359
451,6.746757379733026,6.228727007317101,84.73810295167348,22.775823456474427,4.110585252215359
452,6.746757379733026,6.228727007317101,102.2456114294855,14.61193817805713,4.110585252215359
453,6.746757379733026,6.228727007317101,118.97496906673099,4.953239042823924,4.110585252215359
454,6.746757379733026,6.228727007317101,134.79885535032818,-6.126765416724027,4.110585252215359
455,6.746757379733026,6.228727007317101,149.59684095093513,-18.54374967636005,4.110585252215359
456,6.746757379733026,6.228727007317101,163.2563042628632,-32.20321298828813,4.110585252215359
457,6.746757379733026,6.228727007317101,175.67328852249923,-47.00119858889508,4.110585252215359
458,6.746757379733026,6.228727007317101,186.75329298204718,-62.82508487249228,4.110585252215359
459,6.746757379733026,6.228727007317101,196.4119921172804,-79.55444250973775,4.110585252215359
460,6.746757379733026,6.228727007317101,204.57587739569772,-97.06195098754979,4.110585252215359
461,6.746757379733026,6.228727007317101,211.18281672084169,-115.21436759508953,4.110585252215359
462,6.746757379733026,6.228727007317101,216.18252729506887,-133.87354148124479,4.110585252215359
463,6.746757379733026,6.228727007317101,219.53695830200166,-152.89746506602475,4.110585252215359
464,6.746757379733026,6.228727007317101,221.2205804962165,-172.14135480399008,4.110585252215359
465,6.746757379733026,6.228727007317101,221.2205804962165,-191.45875307445647,4.110585252215359
466,6.746757379733026,6.228727007317101,219.5369583020017,-210.70264281242174,4.110585252215359
467,6.746757379733026,6.228727007317101,216.18252729506887,-229.7265663972017,4.110585252215359
468,6.746757379733026,6.228727007317101,211.18281672084169,-248.38574028335702,4.110585252215359
469,6.746757379733026,6.228727007317101,204.57587739569774,-266.53815689089674,4.110585252215359
470,6.746757379733026,6.228727007317101,196.41199211728045,-284.0456653687088,4.110585252215359
471,6.746757379733026,6.228727007317101,-196.41199211728036,-284.0456653687089,4.110585252215359
472,6.746757379733026,6.228727007317101,-204.57587739569766,-266.5381568908969,4.110585252215359
473,6.746757379733026,6.228727007317101,-211.18281672084169,-248.385740283357,4.110585252215359
474,6.746757379733026,6.228727007317101,-216.18252729506887,-229.7265663972017,4.110585252215359
475,6.746757379733026,6.228727007317101,-219.53695830200166,-210.7026428124218,4.110585252215359
476,6.746757379733026,6.228727007317101,-221.2205804962165,-191.45875307445652,4.110585252215359
477,6.746757379733026,6.228727007317101,-221.2205804962165,-172.14135480399014,4.110585252215359
478,6.746757379733026,6.228727007317101,-219.5369583020017,-152.89746506602486,4.110585252215359
479,6.746757379733026,6.228727007317101,-216.1825272950689,-133.87354148124496,4.110585252215359
480,6.746757379733026,6.228727007317101,-211.1828167208417,-115.21436759508967,4.110585252215359
481,6.746757379733026,6.228727007317101,-204.5758773956977,-97.06195098754975,4.110585252215359
482,6.746757379733026,6.228727007317101,-196.4119921172805,-79.55444250973794,4.110585252215359
483,6.746757379733026,6.228727007317101,-186.75329298204733,-62.825084872492454,4.110585252215359
484,6.746757379733026,6.228727007317101,-175.67328852249923,-47.00119858889508,4.110585252215359
485,6.746757379733026,6.228727007317101,-163.25630426286327,-32.20321298828816,4.110585252215359
486,6.746757379733026,6.228727007317101,-149.5968409509352,-18.543749676360108,4.110585252215359
487,6.746757379733026,6.228727007317101,-134.79885535032824,-6.126765416724112,4.110585252215359
488,6.746757379733026,6.228727007317101,-118.97496906673109,4.953239042823867,4.110585252215359
489,6.746757379733026,6.228727007317101,-102.24561142948544,14.611938178057159,4.110585252215359
490,6.746757379733026,6.228727007317101,-84.73810295167362,22.77582345647437,4.110585252215359
491,6.746757379733026,6.228727007317101,-66.5856863441337,29.382762781618396,4.110585252215359
492,6.746757379733026,6.228727007317101,-47.92651245797844,34.382473355845576,4.110585252215359
493,6.746757379733026,6.228727007317101,-28.90258887319852,37.736904362778375,4.110585252215359
494,6.746757379733026,6.228727007317101,-9.658699135233249,39.420526556993224,4.110585252215359
495,6.746757379733026,6.228727007317101,0.0,52.70643894271308,4.110585252215359
496,6.746757379733026,6.228727007317101,20.438587566273576,51.8140709378514,4.110585252215359
497,6.746757379733026,6.228727007317101,40.72162514001122,49.14375838260983,4.110585252215359
498,6.746757379733026,6.228727007317101,60.694746558043846,44.7158239679126,4.110585252215359
499,6.746757379733026,6.228727007317101,80.20594430627979,38.56396694831548,4.110585252215359
500,6.746757379733026,6.228727007317101,99.10672638867166,30.735006670330364,4.110585252215359
501,6.746757379733026,6.228727007317101,117.25324644096817,21.288526248928264,4.110585252215359
502,6.746757379733026,6.228727007317101,134.507398488403,10.296419104056781,4.110585252215359
503,6.746757379733026,6.228727007317101,150.73786801555332,-2.1576581916957593,4.110585252215359
504,6.746757379733026,6.228727007317101,165.82113134909204,-15.978922590131248,4.110585252215359
505,6.746757379733026,6.228727007317101,179.64239574752753,-31.062185923669944,4.110585252215359
506,6.746757379733026,6.228727007317101,192.09647304328004,-47.29265545082026,4.110585252215359
507,6.746757379733026,6.228727007317101,203.08858018815152,-64.54680749825508,4.110585252215359
508,6.746757379733026,6.228727007317101,212.53506060955365,-82.69332755055163,4.110585252215359
509,6.746757379733026,6.228727007317101,220.36402088753874,-101.59410963294347,4.110585252215359
510,6.746757379733026,6.228727007317101,226.5158779071359,-121.10530738117939,4.110585252215359
511,6.746757379733026,6.228727007317101,230.94381232183312,-141.07842879921205,4.110585252215359
512,6.746757379733026,6.228727007317101,233.6141248770747,-161.3614663729497,4.110585252215359
513,6.746757379733026,6.228727007317101,234.50649288193637,-181.80005393922326,4.110585252215359
514,6.746757379733026,6.228727007317101,233.6141248770747,-202.23864150549684,4.110585252215359
515,6.746757379733026,6.228727007317101,230.94381232183312,-222.5216790792345,4.110585252215359
516,6.746757379733026,6.228727007317101,226.5158779071359,-242.49480049726716,4.110585252215359
517,6.746757379733026,6.228727007317101,220.36402088753877,-262.005998245503,4.110585252215359
518,6.746757379733026,6.228727007317101,-220.36402088753877,-262.00599824550306,4.110585252215359
519,6.746757379733026,6.228727007317101,-226.5158779071359,-242.4948004972671,4.110585252215359
520,6.746757379733026,6.228727007317101,-230.94381232183312,-222.5216790792345,4.110585252215359
521,6.746757379733026,6.228727007317101,-233.6141248770747,-202.2386415054969,4.110585252215359
522,6.746757379733026,6.228727007317101,-234.50649288193637,-181.80005393922335,4.110585252215359
523,6.746757379733026,6.228727007317101,-233.6141248770747,-161.3614663729498,4.110585252215359
524,6.746757379733026,6.228727007317101,-230.94381232183312,-141.07842879921216,4.110585252215359
525,6.746757379733026,6.228727007317101,-226.51587790713592,-121.10530738117954,4.110585252215359
526,6.746757379733026,6.228727007317101,-220.36402088753874,-101.59410963294344,4.110585252215359
527,6.746757379733026,6.228727007317101,-212.53506060955374,-82.69332755055179,4.110585252215359
528,6.746757379733026,6.228727007317101,-203.0885801881516,-64.54680749825526,4.110585252215359
529,6.746757379733026,6.228727007317101,-192.09647304328007,-47.29265545082029,4.110585252215359
530,6.746757379733026,6.228727007317101,-179.64239574752756,-31.062185923669972,4.110585252215359
531,6.746757379733026,6.228727007317101,-165.82113134909207,-15.978922590131276,4.110585252215359
532,6.746757379733026,6.228727007317101,-150.73786801555337,-2.157658191695816,4.110585252215359
533,6.746757379733026,6.228727007317101,-134.5073984884031,10.296419104056724,4.110585252215359
534,6.746757379733026,6.228727007317101,-117.25324644096811,21.288526248928292,4.110585252215359
535,6.746757379733026,6.228727007317101,-99.10672638867179,30.735006670330307,4.110585252215359
536,6.746757379733026,6.228727007317101,-80.20594430627976,38.56396694831548,4.110585252215359
537,6.746757379733026,6.228727007317101,-60.69474655804383,44.7158239679126,4.110585252215359
538,6.746757379733026,6.228727007317101,-40.721625140011234,49.14375838260983,4.110585252215359
539,6.746757379733026,6.228727007317101,-20.43858756627361,51.8140709378514,4.110585252215359
540,6.746757379733026,6.228727007317101,10.806931130064193,65.71936296180962,4.110585252215359
541,6.746757379733026,6.228727007317101,32.338546118889354,63.835590742882516,4.110585252215359
542,6.746757379733026,6.228727007317101,53.62404524520176,60.08238294906721,4.110585252215359
543,6.746757379733026,6.228727007317101,74.50143300811438,54.488303757923376,4.110585252215359
544,6.746757379733026,6.228727007317101,94.81181988064006,47.09592748989297,4.110585252215359
545,6.746757379733026,6.228727007317101,114.40063155493198,37.96151459201462,4.110585252215359
546,6.746757379733026,6.228727007317101,133.1187853461009,27.154583461950438,4.110585252215359
547,6.746757379733026,6.228727007317101,150.82382480146575,14.757381371003646,4.110585252215359
548,6.746757379733026,6.228727007317101,167.38100388017608,0.8642585127216194,4.110585252215359
549,6.746757379733026,6.228727007317101,182.66431245194488,-14.41905005904718,4.110585252215359
550,6.746757379733026,6.228727007317101,196.5574353102269,-30.976229137757514,4.110585252215359
551,6.746757379733026,6.228727007317101,208.9546374011737,-48.681268593122354,4.110585252215359
552,6.746757379733026,6.228727007317101,219.76156853123788,-67.39942238429127,4.110585252215359
553,6.746757379733026,6.228727007317101,228.89598142911626,-86.98823405858322,4.110585252215359
554,6.746757379733026,6.228727007317101,236.28835769714667,-107.29862093110887,4.110585252215359
555,6.746757379733026,6.228727007317101,241.8824368882905,-128.17600869402148,4.110585252215359
556,6.746757379733026,6.228727007317101,245.6356446821058,-149.4615078203339,4.110585252215359
557,6.746757379733026,6.228727007317101,247.5194169010329,-170.9931228091591,4.110585252215359
558,6.746757379733026,6.228727007317101,247.5194169010329,-192.60698506928745,4.110585252215359
559,6.746757379733026,6.228727007317101,245.63564468210583,-214.13860005811262,4.110585252215359
560,6.746757379733026,6.228727007317101,241.8824368882905,-235.42409918442502,4.110585252215359
561,6.746757379733026,6.228727007317101,236.28835769714667,-256.30148694733765,4.110585252215359
562,6.746757379733026,6.228727007317101,-236.28835769714667,-256.30148694733765,4.110585252215359
563,6.746757379733026,6.228727007317101,-241.8824368882905,-235.42409918442505,4.110585252215359
564,6.746757379733026,6.228727007317101,-245.6356446821058,-214.13860005811267,4.110585252215359
565,6.746757379733026,6.228727007317101,-247.5194169010329,-192.6069850692875,4.110585252215359
566,6.746757379733026,6.228727007317101,-247.5194169010329,-170.99312280915916,4.110585252215359
567,6.746757379733026,6.228727007317101,-245.63564468210583,-149.46150782033402,4.110585252215359
568,6.746757379733026,6.228727007317101,-241.88243688829053,-128.17600869402162,4.110585252215359
569,6.746757379733026,6.228727007317101,-236.2883576971467,-107.29862093110903,4.110585252215359
570,6.746757379733026,6.228727007317101,-228.89598142911623,-86.98823405858317,4.110585252215359
571,6.746757379733026,6.228727007317101,-219.761568531238,-67.39942238429147,4.110585252215359
572,6.746757379733026,6.228727007317101,-208.95463740117384,-48.68126859312255,4.110585252215359
573,6.746757379733026,6.228727007317101,-196.5574353102269,-30.976229137757514,4.110585252215359
574,6.746757379733026,6.228727007317101,-182.66431245194494,-14.419050059047208,4.110585252215359
575,6.746757379733026,6.228727007317101,-167.38100388017617,0.8642585127215625,4.110585252215359
576,6.746757379733026,6.228727007317101,-150.82382480146583,14.75738137100356,4.110585252215359
577,6.746757379733026,6.228727007317101,-133.118785346101,27.15458346195038,4.110585252215359
578,6.746757379733026,6.228727007317101,-114.4006315549319,37.96151459201465,4.110585252215359
579,6.746757379733026,6.228727007317101,-94.81181988064021,47.095927489892944,4.110585252215359
580,6.746757379733026,6.228727007317101,-74.50143300811435,54.488303757923376,4.110585252215359
581,6.746757379733026,6.228727007317101,-53.62404524520176,60.08238294906721,4.110585252215359
582,6.746757379733026,6.228727007317101,-32.33854611888938,63.835590742882516,4.110585252215359
583,6.746757379733026,6.228727007317101,-10.80693113006424,65.71936296180962,4.110585252215359
584,6.746757379733026,6.228727007317101,0.0,79.37747640748825,4.110585252215359
585,6.746757379733026,6.228727007317101,22.763121646366674,78.38361705286673,4.110585252215359
586,6.746757379733026,6.228727007317101,45.35300219225585,75.40960285879947,4.110585252215359
587,6.746757379733026,6.228727007317101,67.59771900657051,70.47806786906227,4.110585252215359
588,6.746757379733026,6.228727007317101,89.32797636262647,63.626544042669195,4.110585252215359
589,6.746757379733026,6.228727007317101,110.37839388085601,54.90717561300232,4.110585252215359
590,6.746757379733026,6.228727007317101,130.58876517335574,44.38632223871005,4.110585252215359
591,6.746757379733026,6.228727007317101,149.80527711123398,32.14405396663565,4.110585252215359
592,6.746757379733026,6.228727007317101,167.88168043539628,18.273541850413324,4.110585252215359
593,6.746757379733026,6.228727007317101,184.68040280171502,2.8803488624917577,4.110585252215359
594,6.746757379733026,6.228727007317101,200.0735957896366,-13.918373503826984,4.110585252215359
595,6.746757379733026,6.228727007317101,213.9441079058589,-31.994776827989284,4.110585252215359
596,6.746757379733026,6.228727007317101,226.1863761779333,-51.211288765867494,4.110585252215359
597,6.746757379733026,6.228727007317101,236.7072295522256,-71.42166005836728,4.110585252215359
598,6.746757379733026,6.228727007317101,245.42659798189246,-92.47207757659679,4.110585252215359
599,6.746757379733026,6.228727007317101,252.27812180828553,-114.20233493265272,4.110585252215359
600,6.746757379733026,6.228727007317101,257.20965679802276,-136.44705174696742,4.110585252215359
601,6.746757379733026,6.228727007317101,260.18367099209,-159.03693229285662,4.110585252215359
602,6.746757379733026,6.228727007317101,261.17753034671154,-181.80005393922326,4.110585252215359
603,6.746757379733026,6.228727007317101,260.18367099209,-204.56317558558993,4.110585252215359
604,6.746757379733026,6.228727007317101,257.20965679802276,-227.15305613147913,4.110585252215359
605,6.746757379733026,6.228727007317101,-257.20965679802276,-227.15305613147913,4.110585252215359
606,6.746757379733026,6.228727007317101,-260.18367099209,-204.56317558559,4.110585252215359
607,6.746757379733026,6.228727007317101,-261.17753034671154,-181.80005393922335,4.110585252215359
608,6.746757379733026,6.228727007317101,-260.18367099209,-159.03693229285668,4.110585252215359
609,6.746757379733026,6.228727007317101,-257.20965679802276,-136.44705174696753,4.110585252215359
610,6.746757379733026,6.228727007317101,-252.2781218082856,-114.20233493265289,4.110585252215359
611,6.746757379733026,6.228727007317101,-245.42659798189246,-92.47207757659675,4.110585252215359
612,6.746757379733026,6.228727007317101,-236.7072295522257,-71.42166005836744,4.110585252215359
613,6.746757379733026,6.228727007317101,-226.18637617793343,-51.21128876586769,4.110585252215359
614,6.746757379733026,6.228727007317101,-213.94410790585894,-31.994776827989313,4.110585252215359
615,6.746757379733026,6.228727007317101,-200.07359578963664,-13.918373503827013,4.110585252215359
616,6.746757379733026,6.228727007317101,-184.68040280171508,2.880348862491701,4.110585252215359
617,6.746757379733026,6.228727007317101,-167.88168043539636,18.273541850413267,4.110585252215359
618,6.746757379733026,6.228727007317101,-149.8052771112341,32.144053966635596,4.110585252215359
619,6.746757379733026,6.228727007317101,-130.58876517335568,44.38632223871008,4.110585252215359
620,6.746757379733026,6.228727007317101,-110.37839388085615,54.907175613002266,4.110585252215359
621,6.746757379733026,6.228727007317101,-89.32797636262644,63.626544042669195,4.110585252215359
622,6.746757379733026,6.228727007317101,-67.5977190065705,70.47806786906227,4.110585252215359
623,6.746757379733026,6.228727007317101,-45.353002192255865,75.40960285879947,4.110585252215359
624,6.746757379733026,6.228727007317101,-22.763121646366713,78.38361705286673,4.110585252215359
625,6.746757379733026,6.228727007317101,0.0,92.9733550514033,4.110585252215359
626,6.746757379733026,6.228727007317101,11.985447764456039,92.71183165084665,4.110585252215359
627,6.746757379733026,6.228727007317101,23.948080547884114,91.92775927383371,4.110585252215359
628,6.746757379733026,6.228727007317101,35.865126798869376,90.62263044669777,4.110585252215359
629,6.746757379733026,6.228727007317101,47.71390174255244,88.79892955634011,4.110585252215359
630,6.746757379733026,6.228727007317101,59.471850562387665,86.46012812105783,4.110585252215359
631,6.746757379733026,6.228727007317101,71.11659133451836,83.6106781823118,4.110585252215359
632,6.746757379733026,6.228727007317101,82.625957633041,80.25600383001256,4.110585252215359
633,6.746757379733026,6.228727007317101,93.9780407250567,76.4024908774569,4.110585252215359
634,6.746757379733026,6.228727007317101,105.1512312751896,72.0574747055694,4.110585252215359
635,6.746757379733026,6.228727007317101,116.12426048018489,67.22922629958782,4.110585252215359
636,6.746757379733026,6.228727007317101,126.87624055528461,61.92693650477267,4.110585252215359
637,6.746757379733026,6.228727007317101,137.38670449531327,56.160698531110825,4.110585252215359
638,6.746757379733026,6.228727007317101,147.6356450347853,49.94148874031666,4.110585252215359
639,6.746757379733026,6.228727007317101,157.6035527328721,43.28114575170372,4.110585252215359
640,6.746757379733026,6.228727007317101,167.27145311073147,36.192347906700064,4.110585252215359
641,6.746757379733026,6.228727007317101,176.6209427705067,28.688589134904447,4.110585252215359
642,6.746757379733026,6.228727007317101,185.63422442724016,20.7841532676249,4.110585252215359
643,6.746757379733026,6.228727007317101,194.29414078701672,12.494086847793454,4.110585252215359
644,6.746757379733026,6.228727007317101,202.58420720684816,3.8341704880168663,4.110585252215359
645,6.746757379733026,6.228727007317101,210.48864307412774,-5.17911116871656,4.110585252215359
